ID_author;liwc_1st_pers;liwc_2nd_pers;liwc_3rd_pers;liwc_achievement;liwc_adverbs;liwc_affective_processes;liwc_anger;liwc_anxiety;liwc_articles_article;liwc_assent;liwc_auxiliary_verbs;liwc_biological;liwc_body;liwc_causation;liwc_certainty;liwc_cognitive;liwc_common_verbs;liwc_conjunctions;liwc_death;liwc_discrepancy;liwc_exclusive;liwc_family;liwc_feel;liwc_fillers;liwc_friends;liwc_future_tense;liwc_health;liwc_hear;liwc_home;liwc_humans;liwc_impersonal_pronouns;liwc_inclusive;liwc_ingestion;liwc_inhibition;liwc_insight;liwc_leisure;liwc_money;liwc_motion;liwc_negations;liwc_negative_emotion;liwc_nonfluencies;liwc_numbers;liwc_past_tense;liwc_perceptual_processes;liwc_personal_pronouns;liwc_positive_emotion;liwc_prepositions;liwc_present_tense;liwc_quantifiers;liwc_relativity;liwc_religion;liwc_sadness;liwc_see;liwc_sexual;liwc_social_processes;liwc_space;liwc_swear_words;liwc_tentative;liwc_time;liwc_total_functional;liwc_total_pronouns;liwc_work
435;1;12;0;3;8;8;2;0;9;0;26;19;0;2;2;37;38;19;1;4;10;0;0;0;0;5;19;0;0;3;9;12;0;1;4;0;1;3;4;3;0;2;5;1;22;5;18;25;2;19;1;0;1;0;23;7;1;11;7;113;31;4
436;0;13;3;3;18;30;4;2;13;2;38;13;2;5;5;58;87;28;0;9;12;6;3;1;0;1;7;5;1;3;24;19;0;1;10;0;0;6;16;14;0;3;26;15;66;13;41;59;9;43;0;2;6;4;62;22;3;3;15;235;90;1
437;2;2;2;2;9;20;0;0;14;0;24;11;6;1;5;38;44;13;0;3;8;0;1;2;0;4;4;1;0;1;13;7;1;1;6;0;0;6;6;0;0;0;1;3;29;20;24;36;14;34;0;0;0;0;9;11;0;11;17;139;42;0
438;0;2;0;0;0;1;0;0;0;0;1;1;0;1;0;2;2;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;2;1;6;2;2;2;0;0;0;0;2;1;0;0;1;11;3;0
439;0;5;1;23;25;52;3;4;55;3;69;13;1;10;8;132;128;52;0;13;10;0;12;6;1;8;11;0;3;2;30;48;1;9;29;0;5;13;13;17;0;13;33;15;79;36;116;71;30;130;0;9;3;0;14;59;1;18;62;460;109;20
440;3;0;10;0;10;11;1;1;3;1;19;4;0;4;3;53;37;22;0;6;12;0;2;0;3;2;3;1;0;2;15;15;1;2;9;1;0;5;4;4;0;0;18;6;28;7;25;16;5;24;0;1;2;0;31;7;0;12;11;123;43;1
441;0;2;0;1;5;4;1;0;3;0;6;3;0;1;2;16;17;9;1;2;4;0;1;0;0;0;3;0;1;2;2;3;0;0;5;0;1;1;2;4;0;1;1;1;6;0;10;16;2;8;0;0;0;0;4;5;0;2;1;41;8;1
442;0;0;0;0;5;8;3;0;5;0;8;4;3;1;2;18;21;9;0;2;5;0;3;3;0;3;1;0;0;0;3;2;0;0;5;0;0;4;2;3;0;1;5;3;9;5;6;12;1;16;0;0;0;0;1;4;3;4;11;45;12;0
443;0;2;0;0;3;1;0;0;0;0;4;0;0;0;1;7;5;3;0;0;0;0;0;1;0;0;0;0;1;0;3;4;0;0;1;0;0;2;0;0;0;0;1;0;4;1;5;4;0;8;0;0;0;0;2;2;0;1;5;21;7;0
444;0;0;0;0;0;2;0;0;3;0;5;1;0;0;0;6;9;3;0;1;1;0;1;1;0;1;0;0;0;0;1;3;1;0;1;0;0;1;0;0;0;0;1;2;0;2;5;6;0;8;0;0;0;0;1;3;0;1;4;17;1;0
445;0;1;0;0;13;16;0;1;16;0;24;5;2;6;2;29;34;20;0;2;6;0;0;2;1;3;2;2;0;1;21;10;0;0;4;0;0;3;2;4;1;0;7;4;15;7;19;23;4;31;0;2;0;1;4;12;0;2;18;124;36;1
446;0;0;3;5;13;13;1;1;13;0;29;17;6;5;4;74;62;23;0;9;11;0;8;5;0;3;9;1;2;0;19;22;2;5;16;2;0;11;3;5;0;2;6;17;31;7;55;48;12;52;0;0;4;1;5;25;0;13;20;192;50;0
449;8;10;4;12;38;47;5;2;35;2;58;17;4;1;11;84;102;37;1;14;16;1;3;2;1;3;9;2;1;0;31;27;0;3;8;1;1;8;8;23;1;5;43;6;62;24;61;51;25;84;0;7;1;4;63;27;5;8;47;340;93;3
450;0;0;0;3;19;3;0;0;18;0;12;1;0;1;2;35;32;20;0;4;8;0;0;0;0;0;1;1;0;2;8;14;0;2;2;2;1;5;2;1;0;1;3;1;13;2;38;29;5;43;0;0;0;0;7;16;0;5;22;125;21;6
451;0;0;0;2;5;3;0;0;3;0;10;1;0;0;2;11;17;5;0;1;1;0;1;2;0;2;1;1;0;0;2;3;0;0;2;0;0;3;2;0;0;1;5;4;5;3;15;7;5;17;0;0;1;0;2;6;0;2;9;47;7;2
452;0;4;0;1;5;1;0;0;2;0;7;6;0;1;0;14;16;7;0;2;5;0;0;0;0;0;6;0;0;0;4;5;0;0;3;0;0;0;2;0;0;0;2;2;6;1;11;13;0;7;0;0;2;0;8;2;0;6;2;39;10;0
453;0;0;1;0;2;2;0;0;2;0;7;5;4;0;1;7;12;3;0;2;1;0;0;0;0;0;1;0;0;0;3;3;0;0;0;0;0;1;1;2;0;0;2;0;5;0;6;10;0;3;0;0;0;0;2;0;0;0;2;28;8;0
454;0;1;0;5;6;13;0;1;22;0;18;6;0;7;0;48;39;21;0;7;8;0;3;2;0;1;5;0;1;0;13;18;0;2;8;2;1;7;0;7;0;2;4;3;17;6;38;30;6;33;0;5;0;1;2;13;0;7;14;139;30;11
455;0;1;1;1;23;23;0;0;26;0;52;10;0;8;5;65;78;39;0;6;21;0;3;4;3;5;7;2;0;2;26;16;1;0;5;1;2;11;15;6;0;4;23;6;32;17;53;44;16;54;0;2;1;2;17;13;0;8;34;258;58;2
456;4;0;4;5;28;36;0;0;39;0;57;15;6;12;10;121;114;69;0;19;43;0;6;7;0;3;9;2;2;0;31;36;0;1;9;2;2;8;19;16;0;0;44;10;85;18;98;61;14;104;0;15;2;0;32;31;0;29;66;411;116;12
457;0;0;0;2;5;4;0;0;5;0;2;1;0;1;0;8;6;4;0;1;3;0;0;0;0;0;1;0;0;1;2;3;0;1;0;0;0;0;2;3;0;1;1;0;0;1;6;5;3;7;0;2;0;0;2;1;0;0;4;28;2;0
458;0;0;0;3;2;1;1;0;11;0;7;2;0;0;0;13;16;6;0;1;3;0;0;0;0;3;2;0;0;1;6;6;0;2;1;0;0;2;1;1;0;1;0;1;8;0;15;13;0;13;0;0;1;0;7;7;0;2;4;56;14;2
459;0;1;0;2;8;7;0;1;8;0;16;6;0;2;1;25;25;11;0;5;10;1;1;3;0;0;6;0;0;2;9;6;0;0;3;0;0;1;8;2;0;0;6;1;16;5;17;18;1;17;0;0;0;0;6;9;0;6;10;83;25;2
460;2;0;1;1;11;6;0;0;2;0;11;3;1;0;2;11;17;11;0;0;3;3;2;0;0;0;2;0;3;0;1;4;0;0;2;0;1;4;2;5;1;0;3;2;20;1;16;14;4;25;0;4;0;0;7;13;0;0;7;70;21;1
461;0;0;0;0;5;1;0;0;6;0;6;1;1;0;2;20;23;10;0;0;3;0;2;0;0;1;0;2;0;0;7;5;0;0;3;0;0;0;0;0;0;0;0;6;7;1;13;22;7;15;0;0;2;0;3;8;0;3;7;56;14;0
462;5;0;12;1;13;15;2;2;7;0;16;1;0;6;1;43;26;22;0;2;8;0;0;0;3;2;1;0;0;0;8;18;0;1;4;0;2;3;4;6;0;1;2;0;25;9;26;21;7;24;0;1;0;0;28;10;0;8;11;115;33;0
463;0;0;0;1;5;15;2;2;9;0;14;4;3;0;0;18;33;6;0;2;6;0;7;3;0;0;1;0;0;0;9;1;0;1;8;0;0;2;3;7;2;0;15;7;18;8;17;17;2;24;1;3;0;0;1;7;2;3;18;80;27;2
464;0;3;4;3;22;28;3;3;11;0;49;15;8;6;1;108;107;51;0;10;25;2;12;13;0;0;3;1;0;3;34;29;2;2;25;1;1;6;26;10;0;2;18;19;72;18;57;83;10;59;0;1;6;2;26;30;2;23;35;301;106;3
465;0;0;0;0;4;4;1;1;4;0;10;3;1;1;0;10;18;4;5;1;2;0;1;0;1;5;2;4;0;0;5;3;0;0;2;0;0;0;3;2;0;0;3;5;6;2;6;9;0;11;0;0;0;0;17;4;0;2;7;39;11;0
466;0;4;3;4;17;17;3;1;24;1;27;8;2;5;7;61;54;30;0;2;10;0;2;0;1;3;5;0;0;1;21;20;1;1;13;0;0;1;7;9;0;2;23;3;46;8;41;24;8;39;0;4;1;0;17;15;2;7;21;210;67;0
467;1;1;0;0;21;8;1;1;5;0;10;2;0;2;1;42;34;19;0;4;13;0;2;0;0;2;2;0;0;1;12;11;0;0;8;0;0;4;2;4;0;0;6;4;12;4;21;21;5;23;0;2;2;0;6;8;0;5;10;100;24;1
468;0;0;1;1;0;1;0;0;0;0;3;0;0;0;0;3;3;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;2;3;1;0;0;0;0;2;1;0;2;1;10;2;1
469;1;11;0;4;5;6;3;0;7;1;13;6;0;2;0;14;20;7;0;1;3;0;0;0;0;1;5;0;0;2;14;4;0;2;2;5;2;0;0;4;0;2;2;0;14;2;13;17;1;13;0;0;0;1;19;7;0;2;6;74;28;1
470;0;0;0;0;1;3;0;1;2;0;6;1;0;0;0;4;10;3;0;0;0;0;1;1;0;0;1;1;0;0;9;1;0;0;2;0;0;0;0;1;1;0;0;3;5;2;4;10;1;0;0;0;0;0;2;0;0;1;1;29;14;0
471;0;0;2;4;2;9;0;2;8;0;14;3;1;1;4;31;21;10;0;5;9;0;0;1;0;1;1;1;0;0;7;8;1;1;2;1;0;2;5;4;0;0;2;1;11;5;20;16;5;18;0;2;0;0;8;8;0;4;8;78;18;2
472;0;7;0;2;12;8;0;3;8;0;19;5;0;0;2;19;33;10;0;1;2;0;0;1;0;0;5;2;0;0;5;9;0;1;1;0;0;6;1;5;0;3;12;3;16;3;26;18;7;29;0;2;1;0;14;8;0;3;16;101;21;7
473;0;0;5;3;10;21;1;9;8;0;29;5;2;4;0;33;49;19;1;3;9;1;3;3;0;2;3;1;0;3;15;10;0;2;5;1;0;3;7;15;0;2;8;5;34;6;24;37;4;22;1;3;1;0;13;11;1;5;11;140;49;1
474;0;0;0;1;1;8;0;2;3;0;4;1;0;0;0;8;9;3;0;1;0;0;0;0;0;0;1;1;0;0;2;3;0;0;0;0;0;0;0;4;1;0;2;2;0;3;9;7;2;7;0;2;0;0;2;1;0;5;6;23;2;0
475;0;4;1;0;7;8;1;0;3;0;6;3;2;1;1;16;15;10;0;2;2;0;0;0;1;0;0;0;0;0;8;5;1;0;5;1;0;1;3;6;1;0;1;1;13;2;9;12;2;12;0;3;1;0;9;4;1;2;7;55;21;1
476;0;2;0;9;14;12;2;0;15;0;28;8;0;3;2;47;47;28;5;7;11;0;2;1;0;2;7;1;0;0;10;13;0;2;7;0;3;1;9;6;0;1;9;3;23;6;27;33;5;30;1;4;0;1;12;13;0;4;17;146;33;7
477;0;0;0;1;22;6;0;0;6;1;14;9;1;3;0;30;36;22;0;3;12;0;4;0;1;0;7;1;0;0;9;7;1;0;6;0;0;5;6;3;0;6;3;6;17;3;28;33;2;24;0;0;0;0;7;9;0;4;9;115;26;0
478;0;4;0;0;2;4;0;0;6;1;2;3;2;1;1;8;5;3;0;1;0;0;0;1;0;1;1;3;0;2;4;3;0;0;2;1;0;3;0;3;0;1;1;5;4;1;5;3;1;6;0;2;2;0;8;2;0;0;2;26;8;0
479;1;1;0;4;14;14;1;0;18;0;16;6;1;7;3;47;43;13;3;3;8;1;7;2;1;2;2;0;1;0;23;11;2;2;14;5;0;6;5;5;0;3;11;10;31;9;37;29;8;46;0;2;3;1;11;23;0;7;19;159;54;4
480;0;0;0;4;17;15;0;0;14;0;26;3;0;7;4;63;57;30;0;6;14;0;2;2;0;1;3;2;0;0;24;18;0;0;9;2;1;7;5;6;0;1;9;5;23;8;43;45;14;51;0;4;1;0;9;23;0;9;21;181;47;8
481;0;2;0;2;8;12;3;0;6;0;9;13;6;1;0;16;20;8;2;0;7;0;2;0;0;0;5;0;0;1;7;4;3;1;2;2;0;6;3;8;1;1;2;3;9;4;15;18;3;24;1;0;1;0;3;8;2;2;10;66;16;1
482;0;0;0;0;26;14;1;2;10;0;31;6;1;4;1;62;61;35;0;3;14;1;2;2;1;1;4;1;3;0;14;17;1;2;14;0;2;2;13;7;1;2;19;4;35;7;37;34;10;51;0;2;1;0;16;20;0;10;30;196;49;4
483;0;1;0;0;2;2;0;2;2;1;4;0;0;2;1;8;8;3;0;1;1;0;0;0;0;0;0;1;0;0;2;0;0;0;1;0;0;1;1;2;0;0;1;2;12;0;4;7;0;3;0;0;1;0;7;1;0;3;1;27;14;0
484;2;0;0;0;6;6;0;0;3;0;5;1;0;0;1;13;10;4;0;1;3;0;1;1;0;0;0;0;0;1;1;6;0;0;1;0;0;1;3;0;0;0;4;1;7;6;8;6;1;9;0;0;0;1;7;5;0;1;4;35;8;0
487;0;0;0;3;18;10;2;1;25;0;22;11;1;6;6;46;52;20;0;4;7;1;1;3;0;1;6;0;0;2;13;12;3;0;10;2;5;8;7;7;0;5;26;2;36;3;37;24;10;54;0;0;1;3;8;19;1;4;28;179;49;3
488;5;1;0;3;19;12;1;0;18;1;18;5;4;2;10;50;38;18;0;6;9;0;2;2;1;2;1;2;0;1;14;16;0;0;5;1;0;10;7;6;1;1;17;4;42;6;39;17;10;45;0;4;0;0;23;16;0;4;20;175;56;3
489;0;0;3;1;3;2;0;1;2;0;6;0;0;1;0;7;10;2;0;1;2;0;1;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;2;1;0;0;2;2;4;1;3;7;0;3;0;0;1;0;4;3;0;1;0;20;6;0
490;0;0;0;6;15;20;2;3;21;0;17;12;8;7;1;44;48;15;0;6;10;0;2;0;3;1;3;1;0;0;9;11;3;0;5;5;1;5;3;10;1;2;6;9;42;10;47;37;11;38;0;3;6;0;10;21;0;5;12;169;51;1
491;0;1;0;2;15;19;4;2;10;0;25;5;2;0;3;48;48;22;0;7;13;0;6;2;0;1;3;0;0;1;24;9;0;0;15;0;0;1;8;11;1;0;7;7;25;8;23;39;6;16;0;0;0;0;3;7;4;7;9;141;49;1
492;0;0;1;1;5;1;0;0;2;0;8;4;0;5;0;17;13;4;0;2;4;0;0;0;0;0;4;0;0;0;2;4;0;0;3;0;0;2;1;1;0;1;3;0;6;0;13;9;3;7;0;1;0;0;4;1;0;3;3;43;8;1
493;0;1;0;2;3;11;0;0;11;0;7;2;0;2;2;25;19;9;0;2;3;0;0;2;0;1;2;0;0;0;7;10;0;0;2;0;0;3;0;0;0;2;1;2;12;9;25;15;4;24;0;0;2;0;5;11;0;5;12;79;19;2
494;0;0;0;0;3;4;1;0;2;0;7;1;1;1;0;10;14;4;0;2;3;0;0;0;0;0;0;0;0;0;6;2;0;0;2;0;0;1;1;4;0;0;2;0;3;0;4;10;1;7;1;3;0;0;1;3;1;0;3;29;9;0
495;0;0;2;2;6;7;2;1;2;0;11;0;0;1;1;23;28;4;2;1;7;0;4;1;0;0;0;1;0;0;10;4;0;0;9;0;0;1;3;4;0;1;2;7;14;3;12;23;1;13;0;1;1;0;7;4;0;2;9;59;24;0
496;1;0;0;1;4;6;0;2;8;0;16;1;0;3;1;20;25;10;0;2;0;0;2;1;0;1;1;1;0;1;5;9;0;0;4;2;0;3;0;2;1;0;4;4;10;4;20;17;3;19;0;0;0;0;6;7;0;1;9;73;15;7
497;0;0;0;2;7;5;1;1;6;0;11;0;0;0;4;14;18;7;2;2;4;0;3;1;0;3;0;0;0;0;9;2;0;0;3;0;1;0;4;2;0;1;3;4;4;3;10;11;2;17;0;0;1;0;0;6;0;1;10;57;13;0
498;0;0;0;2;5;5;0;1;2;0;1;2;0;0;2;8;2;6;0;1;3;0;0;1;0;0;1;0;2;0;4;2;0;0;0;1;2;0;0;2;0;0;0;0;6;3;6;2;3;11;0;1;0;1;0;4;0;0;8;31;10;2
499;0;0;0;3;5;3;0;0;6;0;10;4;1;2;0;20;17;7;0;2;1;0;0;1;0;1;2;1;0;0;6;9;1;1;5;0;0;1;5;0;0;1;4;2;10;3;20;11;0;21;0;0;1;0;4;9;0;2;11;65;16;1
500;0;0;0;2;14;7;2;0;8;0;22;6;0;1;2;20;31;12;0;1;6;0;1;1;0;0;5;1;0;0;8;6;0;0;4;0;1;1;0;5;0;1;7;3;16;2;13;22;6;27;0;1;1;1;3;5;2;3;22;94;24;1
501;0;0;1;8;16;13;0;2;16;1;31;3;0;6;3;47;48;21;0;7;11;0;1;1;0;3;3;1;0;2;11;8;0;3;9;1;0;5;6;5;1;3;6;2;46;7;24;37;6;24;0;1;0;0;14;5;0;4;14;170;57;5
502;0;3;0;4;12;10;1;1;15;0;23;10;1;2;3;46;42;21;0;6;11;1;2;2;0;3;9;1;0;1;19;17;0;0;4;0;0;6;6;6;0;5;9;4;30;3;44;26;6;51;0;4;1;0;31;19;0;5;24;175;49;8
503;0;0;1;2;10;13;1;3;7;0;12;10;2;1;1;33;35;19;0;4;14;0;1;2;1;1;8;2;0;0;11;9;0;0;4;0;0;5;6;5;0;2;4;4;20;5;22;28;5;40;0;0;1;0;9;13;0;7;20;105;31;3
504;1;2;1;0;8;5;0;0;6;0;7;2;1;1;0;18;30;10;0;4;6;0;1;2;0;3;1;3;0;0;7;6;0;2;2;1;3;3;2;2;0;4;7;8;22;3;15;20;1;32;0;0;4;0;19;10;0;3;21;77;29;3
505;0;4;2;3;18;12;2;1;17;1;26;14;1;2;7;43;47;23;1;4;3;0;2;1;0;1;12;1;2;1;15;15;0;2;7;0;1;4;4;6;0;3;20;3;33;6;32;23;11;47;1;2;0;1;9;17;1;3;26;170;48;1
506;0;0;1;5;7;13;2;2;12;1;23;10;2;6;2;54;60;23;4;3;16;1;4;0;1;5;6;1;1;1;17;15;2;4;7;0;0;6;8;7;0;2;13;6;32;6;30;42;6;38;1;2;1;1;5;11;0;8;18;152;49;2
507;0;1;0;5;2;13;1;1;8;0;10;4;1;2;1;23;28;12;2;3;2;0;7;1;0;0;1;0;3;1;4;8;2;0;7;1;1;1;1;10;0;2;9;9;17;2;21;18;4;23;0;7;1;0;3;10;1;3;11;78;21;0
508;6;0;3;2;19;18;1;3;18;2;23;1;0;0;2;41;45;27;0;4;8;2;1;3;0;1;0;0;0;1;16;24;0;0;3;0;8;12;5;7;0;2;18;4;45;12;24;24;7;44;0;1;2;1;26;13;1;1;21;175;61;4
509;0;1;0;0;3;3;0;0;2;0;5;0;0;0;0;8;10;1;0;1;2;0;1;1;0;0;0;0;3;0;2;1;0;0;2;1;0;2;2;2;0;0;1;1;2;1;6;9;1;7;0;2;0;0;4;4;0;2;2;22;4;0
510;0;7;1;3;14;16;2;1;26;0;32;8;3;8;1;71;65;32;0;6;9;1;5;0;1;0;3;3;4;1;25;26;1;5;12;0;0;10;4;9;0;3;21;9;51;6;55;40;8;57;0;0;1;1;24;24;0;8;21;242;76;5
511;0;2;1;5;14;14;1;0;8;0;31;11;3;6;5;62;60;30;0;6;9;0;5;6;0;2;8;0;2;0;17;16;0;0;13;1;0;4;5;4;0;1;21;6;35;10;51;34;14;47;0;0;0;0;7;17;0;15;32;187;52;1
512;0;4;4;0;6;7;0;2;14;0;25;7;6;7;0;37;38;13;0;8;3;0;1;1;0;4;0;1;0;1;14;11;0;0;6;2;0;2;2;3;0;1;7;3;22;4;24;24;1;15;0;0;1;1;14;7;0;3;4;117;36;0
513;0;0;0;0;0;2;1;0;0;0;1;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;0;0;1;0;1;0;0;1;0;0;3;1;0
516;0;2;1;1;2;1;0;0;0;0;4;1;0;0;0;4;6;1;0;0;1;0;0;0;0;0;1;0;0;1;3;2;0;0;1;0;0;1;0;0;0;0;2;0;6;1;5;4;1;5;0;0;0;0;4;3;0;1;1;21;9;2
517;0;0;2;1;20;18;1;1;10;2;28;8;0;0;2;54;56;27;1;7;12;0;11;2;0;1;8;3;1;1;11;16;0;1;16;0;0;4;4;6;0;1;14;14;33;12;33;38;3;41;0;1;0;0;8;12;0;7;26;154;44;6
518;0;0;0;0;1;4;0;0;0;1;3;2;1;1;0;3;8;1;0;2;0;0;0;0;0;1;0;1;0;0;3;0;1;0;0;1;0;0;0;0;0;0;1;1;4;4;4;6;1;1;0;0;0;0;1;1;0;1;0;16;7;0
519;0;1;0;2;14;6;0;0;11;0;11;5;0;2;0;25;28;14;0;6;11;0;1;1;0;0;5;0;0;0;15;6;0;0;2;0;1;1;4;1;1;1;2;3;13;5;37;26;7;32;0;0;1;0;4;20;0;6;11;119;28;1
520;0;0;0;0;4;4;0;1;8;0;6;1;0;0;0;6;12;5;0;2;1;1;0;2;0;1;1;0;0;0;7;0;0;0;2;0;0;0;1;2;0;0;1;0;5;2;4;8;1;4;0;0;0;0;8;1;0;2;5;38;12;0
521;0;3;0;0;1;3;0;0;1;0;2;0;0;1;0;7;6;1;0;1;2;0;1;1;0;0;0;0;0;0;4;1;0;0;3;0;0;0;1;0;0;0;1;1;4;3;4;5;0;2;0;0;0;0;4;2;0;1;1;18;8;0
522;0;0;0;2;5;2;0;1;5;0;6;2;2;2;0;14;10;10;0;1;6;0;0;0;0;0;0;0;1;0;1;3;0;1;0;0;0;3;3;2;0;2;6;3;13;0;12;3;2;25;1;1;3;0;0;9;1;1;12;55;14;0
523;0;0;1;8;12;13;2;0;9;1;13;9;3;3;1;29;30;18;1;1;4;1;3;2;0;0;6;0;0;0;9;12;0;1;5;1;0;4;5;5;0;4;10;3;15;7;16;18;3;32;0;2;0;0;4;5;2;5;25;95;24;2
524;0;0;0;0;3;2;1;0;6;0;12;1;0;2;0;9;18;4;0;1;3;0;0;0;0;3;1;0;0;1;2;1;0;0;3;0;0;1;0;1;0;0;2;2;16;1;15;11;1;13;0;0;2;0;5;8;0;1;4;56;18;0
525;0;3;0;1;17;11;2;1;8;0;30;1;0;3;1;30;48;21;0;1;11;4;0;1;0;1;1;1;0;1;19;5;0;1;8;1;1;7;16;9;0;1;4;1;30;2;27;39;5;31;0;0;0;0;24;11;0;3;12;153;49;5
526;0;0;1;0;11;14;5;1;11;0;6;9;2;0;0;22;16;21;1;0;3;0;3;1;1;0;2;0;0;0;11;12;3;1;3;1;0;0;2;11;1;0;4;3;7;3;15;12;4;21;2;0;0;2;4;6;4;2;16;80;18;0
527;0;4;0;1;3;3;0;1;1;0;5;2;0;1;1;8;12;2;0;1;4;0;2;0;0;0;1;0;0;1;5;1;0;0;0;0;0;1;1;1;0;0;1;2;5;2;10;10;2;4;0;1;0;1;8;1;0;2;1;33;10;1
528;0;1;0;0;7;1;0;0;8;0;7;3;0;0;0;7;13;3;0;1;1;0;0;0;0;0;3;1;0;0;4;2;0;0;2;0;0;1;0;0;1;0;4;2;5;1;10;9;3;13;0;0;1;0;3;5;0;3;6;43;9;0
529;0;0;0;1;13;12;2;0;4;1;30;6;1;2;4;51;57;19;2;10;14;0;3;0;0;4;4;1;1;0;11;12;0;1;7;0;0;5;5;9;0;0;9;5;30;3;29;39;4;28;0;6;1;1;7;9;1;9;16;138;41;4
530;0;1;0;0;2;8;0;1;3;0;8;2;0;3;0;10;15;6;0;1;0;0;0;0;2;1;2;0;0;2;3;3;0;1;2;1;0;1;0;4;0;0;2;0;6;4;8;11;2;5;0;1;0;0;6;1;0;0;3;35;9;1
531;1;0;2;0;8;9;0;0;8;0;14;1;0;1;1;24;26;11;0;2;1;1;4;3;0;2;1;1;0;1;7;12;0;1;4;4;0;2;4;4;0;1;8;6;19;5;20;14;1;38;0;3;1;0;13;7;0;0;26;87;26;0
532;2;1;2;4;9;25;2;3;17;0;40;5;0;1;5;65;74;24;3;10;10;1;0;1;3;5;5;1;0;0;22;17;0;3;17;1;0;3;5;12;1;3;7;6;53;13;46;55;1;27;0;4;3;0;68;14;0;12;9;209;75;0
533;0;3;0;0;1;4;0;0;4;0;7;1;0;1;1;9;11;5;0;0;1;0;0;2;0;1;1;3;1;0;5;4;0;0;1;2;0;0;1;0;0;0;2;5;4;4;8;8;3;4;0;0;2;0;8;2;0;2;4;35;9;0
536;0;0;0;0;3;0;0;0;0;0;4;1;0;3;0;4;9;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;2;2;1;0;2;6;2;1;0;0;1;0;2;0;0;0;1;14;2;0
537;0;0;0;2;1;2;0;0;0;0;4;4;0;0;0;7;7;5;0;1;2;0;0;0;0;0;4;1;0;0;2;4;0;0;0;1;0;1;0;1;0;2;1;1;2;1;9;6;0;7;0;1;0;0;0;3;0;0;3;25;4;2
538;1;0;0;2;7;6;0;0;10;0;11;10;0;1;1;24;25;13;1;5;8;0;0;0;0;1;10;0;0;0;16;6;0;1;2;0;0;5;6;5;0;4;5;0;19;1;25;17;5;37;0;3;0;0;2;11;0;6;20;107;35;1
539;0;3;2;4;8;7;1;0;7;0;17;4;0;2;2;15;27;8;1;3;4;0;1;0;0;2;4;2;0;0;10;2;0;0;2;0;0;5;0;1;0;3;8;3;11;6;13;13;1;22;0;0;0;0;8;7;0;4;10;73;21;1
540;0;2;0;2;8;14;1;1;7;0;13;7;0;0;2;22;25;7;0;1;5;0;1;0;1;2;7;1;0;0;10;5;0;1;1;0;0;4;3;5;1;2;6;3;12;8;26;15;6;17;1;3;1;0;7;4;1;9;7;87;22;4
541;0;0;0;5;7;8;0;1;18;0;8;14;1;2;1;20;17;7;0;2;7;0;4;0;0;1;1;0;0;1;5;7;13;0;3;8;0;2;1;4;3;2;2;4;12;4;21;13;5;16;0;2;0;0;1;5;0;2;9;83;17;2
542;1;2;1;3;23;12;2;2;19;0;28;10;2;11;3;61;46;32;0;4;13;0;2;2;1;0;7;1;0;0;24;19;0;2;7;0;1;4;5;5;2;2;17;3;23;7;35;28;8;25;0;0;0;1;12;11;0;5;12;179;47;1
543;0;0;0;2;12;8;0;0;5;0;18;14;4;3;2;30;34;12;0;3;11;0;3;1;0;1;7;0;0;0;11;6;4;0;6;6;0;5;4;3;0;1;6;6;14;5;24;25;3;31;0;2;3;0;1;12;0;2;13;93;25;4
544;0;3;0;0;2;7;0;0;8;0;6;6;1;1;1;9;13;5;0;1;5;0;0;1;0;0;5;0;0;0;4;0;0;0;2;0;0;0;0;5;0;0;0;0;9;2;3;13;1;8;0;3;0;0;5;0;0;6;9;37;13;0
545;0;1;1;0;1;2;1;0;0;0;4;2;0;0;1;4;6;2;1;0;2;0;0;1;0;1;1;0;0;1;5;0;0;0;1;0;1;0;0;1;0;0;0;0;4;1;0;5;0;2;0;0;0;1;3;0;1;2;3;16;9;0
546;1;0;0;4;8;10;3;0;16;0;17;6;1;2;2;47;29;14;2;6;6;0;4;4;0;1;5;0;0;0;11;16;1;2;6;2;1;3;6;4;0;0;12;4;22;6;37;13;9;35;0;1;0;0;3;9;0;9;26;130;33;2
547;0;2;0;8;15;12;0;1;12;0;36;4;0;7;8;64;51;26;0;7;16;0;1;2;0;1;4;2;0;1;22;18;0;1;13;1;2;5;11;5;1;2;15;4;25;7;53;34;14;51;0;2;0;0;13;17;0;15;30;201;47;1
548;0;0;0;0;2;2;0;0;3;1;5;0;0;0;2;5;15;2;0;1;1;0;0;0;0;2;0;1;0;0;8;1;0;0;0;1;0;3;0;1;0;0;3;1;5;1;11;9;2;14;0;0;0;0;3;5;0;0;6;37;13;2
