ID_author;automated_readability_index;coleman_liau_index;flesch_kincaid_grade_level;flesch_reading_ease;gulpease_index;gunning_fog_index;lix;smog_index;wiener_sachtextformel
993;1,86687E+16;3,20E+16;3,77E+16;8,99E+15;7,70E+15;6,45E+15;2,43E+16;7,05E+15;7,97E+15
994;1,78373E+16;4,21E+15;2,78E+16;9,16E+14;8,20E+15;5,33E+16;2,21E+16;6,64E+15;5,31E+15
995;2,70789E+15;4,73E+15;3,20E+15;9,19E+15;7,65E+15;6,70E+16;2,46E+16;7,65E+16;1,07E+16
996;3,25729E+15;4,42E+15;4,62E+15;8,60E+15;7,32E+15;8,16E+15;2,63E+16;8,65E+15;1,73E+15
997;1,90047E+16;4,06E+15;3,52E+15;8,80E+15;7,97E+15;6,59E+16;2,27E+16;7,70E+15;1,09E+15
998;1,43126E+16;3,64E+15;4,05E+15;8,33E+14;8,18E+15;6,63E+15;2,52E+15;7,79E+15;1,66E+16
999;2,11955E+16;4,18E+15;3,04E+15;9,22E+15;7,85E+14;6,83E+15;2,20E+16;7,85E+14;8,40E+15
1000;4,54664E+16;6,57E+15;5,75E+15;7,57E+15;7,14E+15;9,32E+15;2,95E+16;9,77E+15;3,09E+15
1001;3,08387E+16;6,05E+16;2,06E+15;9,52E+15;818;4,13E+15;2,43E+16;5,46E+14;2,99E+15
1002;6,69304E+16;7,85E+15;7,57E+15;6,79E+15;6,52E+15;1,08E+16;3,55E+15;1,08E+16;4,33E+15
1003;2,27139E+16;4,39E+15;3,58E+15;8,83E+15;7,83E+15;6,03E+16;2,63E+16;7,07E+14;1,28E+16
1006;9,2593E+15;6,94E+15;1,05E+16;6,06E+15;6,12E+15;1,37E+16;4,04E+15;1,24E+15;5,10E+15
1007;3,77717E+15;5,31E+16;4,83E+15;8,35E+15;7,24E+15;7,75E+15;2,65E+15;8,34E+15;1,70E+16
1008;3,09011E+15;4,09E+15;4,53E+15;8,70E+15;7,34E+15;7,65E+16;2,43E+16;8,05E+15;1,19E+15
1009;6,6261E+15;4,98E+15;7,16E+15;802775;6,58E+15;9,18E+15;3,27E+15;7,17E+16;2,07E+16
1010;5,48968E+15;7,95E+15;5,56E+15;7,61E+15;6,99E+15;8,10E+15;2,88E+15;8,84E+15;2,65E+16
1011;2,26589E+15;2,63E+16;2,02E+15;9,33E+15;9,25E+15;4,88E+15;2,00E+15;6,56E+16;2,96E+15
1012;4,05783E+15;7,06E+15;5698;7,06E+15;7,73E+15;9,77E+14;3,53E+16;9,89E+15;4,72E+15
1013;6,50701E+13;8,99E+15;7,66E+15;6,21E+15;6,71E+15;1,02E+16;3,52E+15;1,04E+16;4,68E+15
1014;2,5489E+15;4,64E+15;4,49E+15;8,22E+15;7,73E+15;7,31E+16;2,65E+16;8,26E+15;1,80E+16
1015;9,67353E+14;3,37E+16;2,82E+16;9,00E+15;8,58E+15;5,16E+16;2,91E+16;6,63E+16;1,52E+16
1016;3,00469E+15;5,82E+15;3,75E+15;8,41E+15;802;7,09E+15;2,41E+16;8,19E+15;1,68E+15
1017;2,16071E+16;4,58E+15;3,44E+16;8,75E+14;8,04E+14;5,92E+15;2,39E+16;7,17E+16;1,07E+16
1018;3,14803E+15;6,28E+15;2,77E+16;8,79E+15;864;4,46E+15;2,91E+16;6,18E+14;1,53E+16
1019;5,06659E+15;2,81E+16;3,10E+16;8,79E+15;8,70E+15;7,44E+15;2,20E+16;8,42E+15;1,60E+16
1020;4,24715E+15;6,52E+15;4,76E+15;8,14E+15;7,28E+14;8,07E+15;3,03E+15;8,84E+15;2,65E+13
1021;6,11241E+15;7,80E+15;5,61E+15;7,95E+15;6,69E+14;8,65E+14;3,44E+16;9,06E+15;3,12E+15
1022;7,12857E+15;3,08E+16;2,58E+16;9,16E+15;8,66E+15;5,26E+16;2,03E+16;6,74E+15;3,87E+15
1023;3,08089E+16;4,55E+15;4,47E+16;8,56E+15;7,41E+15;6,65E+15;2,50E+16;7,17E+16;1,11E+16
1024;-7,49699E+13;1,22E+16;2,05E+15;9,56E+15;8,92E+14;5,47E+15;2,02E+15;6,91E+16;2,20E+15
1025;5,27855E+15;6,11E+15;5,92E+15;7,97E+15;6,82E+15;9,24E+15;2,88E+16;93871;2,30E+16
1026;2718;4,18E+15;4,78E+15;8,30E+15;750;8,20E+15;2,72E+16;8,84E+15;2,09E+16
1027;9,53636E+15;3,29E+15;2,32E+15;9,41E+15;8,49E+14;5,34E+16;2,93E+15;6,74E+15;1,45E+16
1028;5,30714E+15;6,73E+15;5,77E+15;7,86E+15;6,85E+15;8,27E+15;3,21E+15;8,65E+15;2,70E+16
1029;5,06501E+16;6,01E+16;5,41E+15;8,28E+15;6,87E+15;8,25E+15;3,31E+15;8,42E+15;2,49E+16
1030;4,15693E+15;6,14E+15;5,70E+16;7,58E+15;7,23E+15;8,88E+15;2,77E+15;9,44E+15;2,76E+16
1031;7,09962E+15;6,13E+15;8,05E+15;7,21E+15;6,45E+15;1,04E+16;3,87E+16;9,52E+15;3,77E+16
1032;1,26569E+15;3655049625;3,36E+16;8,68E+14;840;6,56E+15;2,39E+15;7,79E+15;1,35E+16
1033;3,62646E+15;6,05E+16;3,69E+16;8,76E+15;7525;5,52E+15;2,47E+16;6,43E+14;8,85E+15
1034;7,94568E+15;2,72E+16;3,02E+16;9,13E+15;8,23E+14;7,39E+15;2,15E+15;8,38E+15;1,15E+16
1035;1,87449E+16;3,28E+16;3,86E+15;8,90E+14;7,71E+15;6,27E+14;2,10E+16;6,87E+15;3,28E+16
1036;4,92858E+15;7,64E+15;5,82E+13;7,25E+15;7,23E+15;9,55E+14;3,21E+16;9,92E+15;3,90E+15
1037;4,9956E+15;6,20E+15;5,44E+15;8,15E+15;6906;8,27E+15;2,93E+16;8,59E+15;2,13E+15
1038;6,86563E+15;6,49E+15;7,49E+16;7,39E+15;647421875;1,14E+16;3,51E+16;1,09E+16;3,82E+15
1039;3,16368E+16;5,81E+15;4,32E+15;8,13E+13;7,81E+15;7,09E+15;2,35E+16;8,17E+15;1,64E+16
1040;4,65504E+15;7,04E+15;5,24E+15;7,79E+15;720;8,32E+15;3,21E+15;9,04E+14;3,11E+16
1041;1,17819E+16;1,06E+16;1,05E+16;5,90E+15;5,55E+15;1,45E+16;4,93E+15;1,32E+15;6,80E+15
1042;8,9084E+15;3,35E+15;1,91E+16;9,18E+15;9,91E+15;3,92E+16;2,16E+15;5,87E+15;2,90E+14
1043;6,01897E+15;3,10E+16;1,75E+16;9,54E+15;9,13E+15;4,28E+15;2,22E+16;5,99E+15;3,11E+15
1044;4,18884E+16;5,96E+15;5,46E+15;7,84E+14;7,18E+15;9,80E+15;3,04E+16;1,01E+16;3,32E+15
1045;5,51835E+15;7,07E+15;6,44E+15;7,35E+14;6,82E+14;1,01E+15;3,07E+16;1,03E+16;3,48E+16
1046;5,47124E+15;66099897;5,90E+16;7,89E+15;6,79E+14;9,32E+15;3,01E+15;9,56E+15;2,70E+16
1047;3,52521E+15;4,09E+15;4,16E+15;9,17E+15;7,20E+15;6,71E+15;2,64E+16;6,18E+14;7,42E+15
1048;4,83739E+15;6,22E+15;4,73E+15;8,58E+15;6,96E+14;7,94E+16;3,07E+16;8,34E+15;2,11E+16
1049;5,58917E+15;9,33E+15;5,57E+15;6,79E+15;8,09E+15;9,55E+15;2,94E+16;93871;4,07E+15
1050;4,39583E+15;7,53E+15;6,11E+16;6,73E+15;7,71E+15;9,16E+15;3,54E+16;9,52E+15;4,65E+15
1051;2,84439E+15;4,02E+15;4,22E+14;8,83E+15;7,42E+15;7,30E+15;2,53E+15;7,79E+15;1,17E+16
1052;4,57708E+15;7,44E+15;4,82E+15;7,85E+15;7,42E+15;6,92E+14;3,35E+16;8,00E+14;2,89E+16
1053;5,05238E+15;7,89E+15;6,86E+15;6,46E+15;7,25E+15;9,91E+15;3,75E+13;1,01E+16;5,17E+16
1054;3,50207E+16;6,11E+15;4,86E+15;7,81E+14;7,66E+15;8,12E+15;2,85E+15;8,93E+15;2,76E+16
1055;2,75299E+15;4,48E+15;4,97E+15;8,06E+15;7,55E+15;8,65E+14;2,65E+15;9,28E+15;2,32E+15
1056;2,90368E+16;5,53E+15;3,64E+16;8,59E+15;790;5,91E+15;3,58E+14;7,17E+16;2,74E+16
1057;2,48401E+16;4,73E+15;4,17E+15;8,37E+14;7,82E+14;6,80E+15;2,60E+16;7,87E+16;1,71E+16
1058;6,86921E+15;8,09E+15;8,35E+15;6,23E+16;6,48E+15;1,08E+15;3,49E+15;1,08E+16;4,45E+16
1059;6,47428E+15;7,20E+16;6,48E+16;7,71E+15;6,55E+15;9,67E+14;3,52E+16;9,66E+15;3,34E+16
1060;4,47062E+15;2,26E+15;2,55E+15;9,49E+15;8,29E+15;5,18E+15;2,19E+16;6,18E+14;1,86E+16
1061;5,92015E+14;6,96E+16;6,36E+15;7,63E+15;6,68E+15;9,41E+15;3,44E+15;9,57E+15;3,40E+16
1062;6,46344E+15;7,56E+15;6,99E+15;7,21E+15;6,56E+15;1,07E+15;3,82E+16;1,07E+16;4,46E+15
1063;3,51147E+16;5,26E+14;4,41E+16;8,53E+15;7,35E+15;6,98E+15;2,56E+15;7,69E+15;1,34E+15
1064;3,50649E+15;6,33E+16;3,85E+15;8,41E+15;7,81E+15;7,30E+16;2,18E+16;8,34E+15;1,58E+16
1065;4,04563E+15;5,06E+15;4,74E+15;8,64E+15;7,11E+15;7,37E+15;2,12E+16;7,55E+15;6,05E+14
1066;3,64737E+15;6,46E+15;2,40E+15;9,48E+15;7,74E+15;38;2,53E+15;31291;1,80E+16
1069;5,22318E+15;6,99E+16;4,93E+16;8,32E+15;6,92E+15;7,70E+15;3,90E+15;8,24E+15;3,37E+16
1070;5,95412E+16;8,65E+15;6,78E+15;6,69E+15;6,92E+15;9,69E+15;3,23E+16;1,00E+16;4,06E+14
1075;4,62013E+15;7,44E+15;5,71E+15;7,23E+15;7,39E+14;8,00E+15;2,98E+15;8,84E+15;3,10E+16
1076;2,03321E+16;4,53E+15;3,56E+16;8,60E+15;8,15E+15;6,88E+16;2,33E+15;8,03E+15;1,47E+16
1077;7,29284E+15;6,96E+15;7,94E+15;7,09E+15;6,39E+15;1,11E+16;3,61E+15;1,06E+16;3,84E+16
1078;4,62763E+15;5,76E+15;5,36E+16;8,20E+14;6,99E+15;8,07E+15;2,85E+16;8,38E+15;1,97E+16
1079;6,28547E+15;9,16E+15;6,08E+15;7,15E+14;6,88E+14;9,64E+15;3,55E+15;9,99E+15;4,29E+15
1080;2,37389E+16;4,43E+15;4,14E+15;8,46E+14;7,77E+14;7,28E+15;2,75E+15;8,24E+15;1,83E+16
1081;3,23968E+16;6,36E+15;5,40E+15;6,99E+14;8,43E+15;8,31E+15;3,02E+15;8,84E+15;3,72E+15
1082;2,44326E+16;4,25E+15;4,67E+15;8,21E+14;7,66E+14;6,77E+15;2,67E+15;7,65E+16;1,62E+15
1083;3,03766E+15;5,05E+15;4,73E+14;8,13E+14;7,55E+15;7,86E+16;2,85E+15;8,67E+15;2,27E+15
1084;4,20827E+16;7,49E+15;4,77E+15;7,54E+15;8,01E+15;7,47E+16;2,39E+16;8,42E+15;2,39E+15
1085;1,02686E+15;3,37E+16;3,44E+16;8,61E+14;8,47E+15;5,04E+16;1,45E+14;6,43E+14;-2,78E+16
1086;4,00325E+15;5,81E+15;5,94E+15;7,46E+15;7,23E+15;9,11E+15;3,20E+16;9,61E+15;3,45E+16
1087;4,95333E+15;8,38E+14;6,06E+15;6,17E+15;9,19E+15;1,17E+16;4,10E+15;9,73E+15;7,09E+15
1088;1,77881E+16;3,44E+15;3,72E+15;8,88E+15;7,81E+15;6,63E+15;2,36E+16;7,50E+15;9,66E+15
1089;5,11793E+15;4,91E+16;6,93E+15;7,59E+15;6,83E+15;1,05E+16;3,21E+15;1,03E+16;3,18E+15
1090;4,33096E+16;7,02E+15;5,71E+15;7,26E+15;7,42E+15;9,54E+15;2,58E+16;9,89E+15;2,95E+16
1091;4,70189E+15;8,17E+15;3,66E+15;7,98E+15;890;5,72E+15;3,27E+15;7,17E+16;2,90E+16
1092;1,97638E+16;4,40E+15;4,31E+15;8,09E+15;8,12E+15;7,73E+15;2,50E+16;8,65E+15;2,23E+16
1093;4,2202E+15;5,43E+15;5,13E+15;8,30E+15;7,09E+14;7,35E+15;3,01E+16;7,65E+16;1,97E+16
1094;4,51374E+15;6,81E+15;4,12E+15;8,61E+15;7,21E+14;7,10E+15;2,60E+15;7,96E+15;1,54E+15
1095;7,12316E+15;2,49E+15;2,96E+15;9,25E+15;8,18E+15;6,27E+16;1,83E+16;7,35E+15;1,68E+15
1096;3,4716E+16;5,12E+15;5,02E+16;8,13E+15;734;8,20E+15;2,32E+16;8,84E+15;1,62E+16
1097;7,71081E+15;7,49E+15;7,91E+15;7,11E+15;6,30E+15;1,07E+13;3,61E+15;1,02E+16;3,71E+16
1098;-1,10083E+16;7,01E+15;1,24E+16;9,57E+15;10775;3,38E+16;2,41E+15;5,46E+14;4,99E+15
1099;6,18322E+14;5,79E+15;677;7,86E+15;6,61E+15;9,57E+14;3,47E+15;9,03E+15;2,89E+15
1100;1,99225E+16;2,99E+16;3,31E+15;9,47E+15;7,61E+15;6,07E+15;2,38E+15;6,08E+15;2,58E+15
1101;5,06663E+15;6,58E+15;5,62E+15;7,91E+15;6,92E+15;8,56E+14;3,32E+16;9,00E+15;3,03E+16
1102;9,57487E+15;9,49E+15;1,03E+16;5,51E+15;5,91E+16;1,44E+16;4,66E+16;1,34E+16;6,92E+15
1103;8,28719E+15;7,88E+14;9,07E+15;6,39E+15;6,19E+16;1,16E+16;3,95E+15;1,10E+16;4,51E+15
1104;4,2414E+15;5,45E+15;4,93E+15;8,44E+15;7084;8,44E+15;2,59E+15;8,84E+15;1,78E+15
1105;5,32221E+14;5,13E+14;6,58E+16;7,86E+15;6,79E+15;9,99E+15;3,21E+16;9,73E+15;2,85E+15
1106;162125;3,90E+15;4,13E+15;8,25E+15;815;8,84E+15;2,42E+15;93871;2,45E+15
1107;1,08178E+15;2,90E+16;3,29E+15;9,03E+15;8,08E+15;6,24E+15;2,28E+16;7,29E+15;8,14E+15
1108;6,09497E+15;7,76E+15;6,86E+15;7,06E+15;6,69E+15;1,04E+16;3,56E+15;1,06E+16;4,22E+15
1109;6,30637E+15;2,43E+15;2,70E+15;9,41E+15;8,22E+14;6,51E+16;2,08E+16;7,61E+14;5,52E+15
1110;5,6431E+15;8,37E+15;5,27E+15;7,72E+14;7,02E+15;8,38E+15;3,23E+16;9,10E+15;3,10E+15
1111;8,14222E+14;8,53E+15;7,97E+15;6,90E+15;6,19E+15;1,05E+16;3,34E+15;1,03E+15;3,50E+16
1112;6,07746E+15;7,57E+16;6,74E+15;7,22E+15;6,68E+15;9,68E+15;3,53E+15;9,93E+15;3,85E+16
1113;4,85989E+15;5,59E+15;6,51E+15;7,54E+15;6,91E+15;9,91E+14;3,02E+16;1,00E+16;2,97E+15
1114;6,01296E+15;6,58E+15;6,79E+16;7,50E+15;6,65E+15;9,96E+15;3,14E+16;9,93E+15;3,03E+16
1115;6,79792E+15;1,00E+16;7,02E+15;6,36E+15;6,86E+15;9,52E+14;3,70E+15;9,89E+15;4,90E+15
1116;3,38878E+16;4,27E+15;4,22E+15;8,99E+15;7,25E+15;6,71E+16;2,56E+16;6,63E+16;8,30E+15
1117;4,19854E+15;7,43E+15;4,06E+16;8,09E+15;7,93E+15;6,93E+15;3,08E+15;8,08E+14;2,67E+16
1118;5,93471E+15;9,56E+15;6,44E+16;6,42E+15;750;8,76E+15;3,69E+16;9,24E+14;4,63E+15
1119;2,88764E+16;5,43E+15;4,18E+15;8,25E+15;7,84E+15;6,64E+15;2,23E+16;7,79E+15;1,32E+16
1120;3,60142E+16;5,20E+15;4,88E+15;8,27E+15;7,30E+15;8,35E+15;2,75E+15;8,95E+15;2,18E+15
1121;2,05182E+16;3,92E+15;3,99E+15;8,63E+15;7794;7,40E+16;2,51E+15;8,31E+15;1,62E+15
1122;4,23535E+15;5,66E+15;5,33E+16;8,08E+15;7,11E+15;8,84E+15;2,96E+16;9,30E+13;2,61E+15
1123;4,19781E+15;5,95E+15;5,19E+14;8,04E+15;7,17E+15;8,58E+15;2,89E+15;9,15E+15;2,52E+16
1124;2,93079E+15;4,87E+15;4,15E+15;8,58E+15;7,56E+15;7,16E+16;2,48E+16;8,03E+15;1,43E+16
1125;4,59235E+14;6,62E+15;7,49E+15;6,32E+15;7,12E+15;1,22E+16;2,86E+14;1,17E+16;4,51E+14
1126;42065625;7,51E+15;3,76E+16;8,24E+15;805625;445;23625;5,99E+15;8,46E+15
1127;1,2923E+16;2,68E+15;2,99E+15;9,47E+15;7,87E+15;6,99E+15;1,89E+16;7,79E+15;2,36E+15
1128;7,73412E+15;3,13E+16;1,47E+15;9,97E+14;8,62E+14;3,87E+16;1,91E+16;4,94E+15;-6,61E+15
1129;4,04203E+15;7,35E+15;5,01E+15;7,28E+15;8,22E+15;7,70E+16;2,80E+15;8,52E+15;3,15E+16
1130;5,27803E+15;7,92E+15;6,11E+16;7,11E+15;7,10E+15;9,84E+15;3,06E+15;1,01E+16;3,69E+16
1131;1,57714E+16;1,69E+16;1,26E+16;3,92E+16;4,61E+14;1,54E+16;5,29E+16;1,41E+16;8,51E+15
1134;5,91925E+15;9,03E+15;6,20E+16;6,90E+15;7,09E+15;9,72E+15;2,97E+15;9,99E+15;3,71E+16
1135;3,76784E+16;5,80E+16;4,49E+15;8,38E+15;7,35E+15;7,79E+15;2,84E+16;8,58E+15;2,16E+16
1136;1,66396E+16;3,60E+16;4,18E+14;8,41E+15;7,94E+15;76;2,73E+16;8,52E+15;2,09E+16
1137;2,78035E+16;4,39E+14;4,44E+15;8,49E+15;7,52E+15;7,78E+15;2,56E+16;8,51E+15;1,65E+15
1138;3,21385E+15;5,63E+15;4,43E+15;8,19E+15;7,66E+15;7,49E+15;2,58E+16;8,45E+15;2,02E+16
1141;2,57619E+16;5,24E+15;4,02E+15;8,24E+15;8,07E+15;6,78E+15;3,11E+16;7,96E+15;2,60E+16
1142;1,49286E+16;3,90E+16;2,47E+15;8,67E+14;1,03E+16;4,00E+16;2,67E+15;5,99E+15;1,37E+16
1143;-1,39871E+16;4,55E+15;1,94E+16;9,13E+15;1,05E+16;4,98E+14;1,92E+16;6,67E+14;5,74E+15
1144;5,8575E+15;2,99E+16;2,28E+16;92965;8825;52;155;6,74E+15;-3,77E+16
1145;1,41378E+16;3,91E+16;3,20E+16;8,74E+15;8,45E+15;5,90E+15;2,16E+16;7,29E+15;8,88E+14
1146;4,96134E+15;5,25E+15;6,07E+15;8,03E+15;6,87E+15;9,86E+15;3,01E+16;9,83E+15;2,70E+15
1147;3,72482E+15;5,60E+15;4,83E+16;8,20E+14;7,32E+15;8,15E+15;3,05E+15;8,84E+15;2,55E+16
1148;4,08557E+15;5,13E+15;5,56E+15;8,04E+15;7,10E+15;8,35E+15;2,79E+16;8,70E+15;2,02E+16
1149;1,0911E+15;2,23E+16;3,30E+15;9,34E+15;78625;6,42E+16;1,92E+15;7,01E+15;2,07E+16
1152;1,25067E+16;1,97E+16;3,08E+15;9,67E+15;775;6,33E+15;200;6,43E+14;-1,86E+15
1155;4,40941E+16;3,61E+15;5,38E+15;8,84E+14;6,99E+15;9,27E+15;2,66E+16;8,66E+15;1,42E+16
1156;6,37088E+15;8,63E+15;7,66E+16;6,28E+16;6,70E+14;1,22E+16;3,24E+16;1,17E+16;4,97E+15
1157;4,04836E+15;7,14E+15;5,22E+15;7,34E+15;7,82E+15;7,68E+15;3,34E+16;8,60E+14;3,51E+16
1158;6,27864E+16;8,26E+14;6,26E+15;7,39E+14;6,68E+15;9,24E+15;3,49E+16;9,65E+15;3,65E+14
1159;-1,43573E+16;5,33E+15;1,13E+16;1003345;9,45E+15;3,71E+16;1,51E+16;52151;-1,09E+16
1160;8,03765E+14;6,72E+16;8,01E+15;7,42E+15;6,29E+15;1,13E+16;3,72E+16;1,03E+16;3,69E+16
1161;7,0907E+14;8,18E+14;8,41E+15;6,25E+15;6,42E+15;1,16E+16;3,86E+15;1,14E+16;5,11E+14
1162;8,80524E+15;1,29E+16;5,75E+16;7,05E+14;6,69E+15;6,59E+15;260;7,79E+15;1,70E+16
1163;6,05878E+15;9,38E+15;5,09E+15;7,60E+15;7,17E+15;7,19E+15;3,63E+16;8,24E+15;3,38E+15
1164;3,75927E+15;5,46E+15;4,26E+14;8,68E+15;7,28E+15;7,36E+16;2,76E+15;8,03E+15;1,68E+16
1165;167374;2321132264;1,19E+16;2,11E+15;626;89;3025;8,84E+15;4,16E+15
1166;5,65506E+15;6,11E+16;5,97E+15;8,09E+15;6,72E+14;8,00E+15;3,16E+15;7,65E+16;2,12E+16
1167;6,00416E+15;5,45E+16;6,55E+15;8,05E+15;6,66E+14;9,97E+14;2,98E+16;9,44E+15;2,32E+15
1168;-7,45373E+15;1,43E+14;1,75E+16;9,46E+13;9,65E+15;4,02E+16;1,83E+15;5,82E+14;-1,92E+15
1169;3,70747E+16;6,17E+15;3,77E+15;8,69E+15;7,52E+15;7,43E+16;2,95E+16;8,38E+15;2,28E+15
1170;5,59704E+15;8216634775;6,12E+15;7,15E+15;700;9,57E+15;3,77E+15;9,96E+15;4,45E+16
1171;4,42286E+15;2,88E+16;2,51E+16;9,05E+15;9,05E+14;4,52E+16;2,08E+16;6,18E+14;2,61E+14
1172;4,38341E+15;5,65E+15;5,30E+15;8,17E+15;7,06E+15;9,87E+15;2,95E+15;1,01E+16;2,93E+16
1173;2,50311E+16;4,90E+15;3,49E+15;8,77E+15;7,89E+15;5,58E+15;2,40E+15;6,74E+15;9,35E+14
1174;8,18641E+15;8,79E+15;8,74E+15;6,28E+15;6,18E+15;1,29E+16;3,96E+16;1,23E+16;5,52E+15
1175;3,42356E+16;5,07E+16;4,71E+15;8,35E+15;7,35E+15;7,68E+16;2,63E+15;8,36E+15;1,77E+16
1176;3,90643E+15;5,84E+14;4,91E+15;8,14E+15;7,29E+15;8,14E+14;2,79E+15;8,84E+15;2,32E+16
1177;6,89385E+15;1,06E+16;9,58E+15;3,56E+16;9,21E+15;1,28E+16;4,75E+15;9,89E+15;8,93E+15
1178;2,11836E+14;3,76E+15;3,30E+15;9,23E+15;7,70E+15;5,91E+15;2,15E+16;6,54E+16;2,67E+16
1179;4,35719E+15;5,21E+16;4,82E+16;8,66E+15;7,03E+15;7,61E+15;2,83E+16;7,69E+15;1,56E+16
1180;4,10818E+16;6,81E+16;4,43E+15;8,15E+15;7,50E+15;7,57E+15;3,41E+15;8,52E+15;3,20E+16
1181;3,59001E+16;5,02E+15;5,09E+15;8,18E+15;7,27E+15;8,87E+15;2,76E+15;9,36E+15;2,39E+16
1182;8,0144E+15;8,23E+15;8,16E+15;6,81E+15;6,22E+16;1,06E+16;3,71E+15;1,03E+16;4,05E+15
1183;9,98023E+15;3,39E+16;2,72E+15;9,09E+15;8,54E+14;5,30E+15;2,14E+16;6,74E+15;5,36E+15
1184;3,87206E+16;6,17E+15;4,75E+15;8,09E+15;740;7,60E+15;2,83E+15;8,47E+15;2,27E+16
1185;6,27517E+15;7,57E+15;6,90E+15;7,19E+14;6,62E+15;1,06E+16;3,45E+15;1,07E+16;4,09E+16
1186;2,45123E+16;4,46E+15;3,11E+15;9,24E+15;7,72E+15;6,48E+15;2,11E+16;7,45E+15;4,93E+15
1187;6,33718E+15;9,06E+14;6,33E+15;7,04E+15;6,82E+15;1,00E+16;3,64E+15;1,03E+16;4,59E+15
1188;9,07847E+15;3,12E+15;2,48E+15;9,37E+15;8,39E+15;4,44E+15;2,05E+16;5,51E+15;-1,23E+16
1189;3,07898E+16;5,66E+15;4,61E+15;7,95E+15;7,80E+14;8,82E+15;2,41E+15;93871;2,45E+15
1190;1,70167E+16;4,27E+16;2,65E+16;9,13E+15;8,40E+15;5,38E+15;2,22E+16;6,82E+15;6,59E+15
1191;4,19855E+15;5,18E+15;5,49E+16;8,13E+15;7,07E+15;8,77E+15;2,80E+15;9,09E+15;2,17E+15
1192;5,79539E+15;8,52E+14;4,49E+14;8,29E+15;6,98E+15;8,06E+14;3,03E+16;8,84E+15;2,62E+15
1193;5695;6,38E+15;6,47E+16;7,67E+15;6,72E+15;9,34E+14;3,32E+16;93871;3,03E+16
1194;3,64516E+15;4,04E+15;4,48E+15;9,01E+15;7,16E+15;7,58E+15;2,39E+15;7,41E+15;7,44E+15
1195;3,87675E+15;5,33E+15;5,27E+15;8,07E+15;7,20E+15;7,83E+15;2,54E+16;8,38E+15;1,70E+16
1196;3,30714E+15;2,39E+15;3,26E+16;8,44E+15;9,29E+15;7,46E+15;2,11E+16;8,31E+15;1,81E+16
1197;5,80387E+15;2,88E+15;3,31E+16;8,66E+15;8,64E+15;6,40E+15;2,45E+16;7,69E+15;1,56E+15
1198;2,76279E+15;4,51E+15;4,23E+16;8,58E+14;7,55E+15;7,97E+15;2,59E+15;8,72E+14;1,88E+16
1199;5,21682E+16;8,48E+15;5,69E+15;7,08E+15;7,45E+15;9,34E+15;3,33E+15;9,66E+15;4,29E+15
1200;5,28188E+15;72445471875;5,81E+15;7,62E+15;693125;9495;3155;9,89E+15;3,26E+16
1201;8,82444E+15;1,00E+16;8,94E+15;5,98E+15;6,05E+15;1,14E+16;3,72E+15;1,12E+15;4,85E+15
1202;6,81452E+15;6,42E+15;7,03E+15;7,73E+15;6,49E+15;9,76E+15;3,50E+16;9,17E+15;2,96E+15
1203;4,18494E+15;5,43E+16;4,44E+15;8,78E+15;7,10E+15;7,12E+15;2,83E+16;7,39E+16;1,45E+15
1204;4,05986E+15;6,13E+16;4,94E+15;8,07E+14;7,28E+15;8,26E+15;2,93E+15;8,96E+15;2,58E+16
1205;5,59194E+15;2,77E+15;2,18E+15;9,52E+15;855;6,06E+15;2,14E+15;7,39E+16;6,62E+14
1206;4,8076E+16;6,10E+15;5,42E+16;8,11E+15;6,96E+15;9,24E+15;2,96E+16;9,57E+15;2,61E+16
1207;7,15797E+15;5,71E+15;7,14E+16;8,02E+15;6,47E+15;1,03E+16;3,32E+16;9,06E+15;2,57E+16
1208;3,33818E+14;5,56E+15;4,79E+15;8,03E+15;7,54E+15;8,04E+15;2,74E+16;8,84E+15;2,35E+16
1209;2,07176E+15;4,23E+15;4,19E+15;8,34E+14;7,91E+15;7,11E+15;2,22E+13;8,14E+15;1,30E+16
1210;3,01705E+16;5,16E+15;3,18E+16;9,18E+14;7,60E+15;6,22E+15;2,69E+15;7,17E+16;1,23E+16
1211;4,07953E+15;7,24E+15;5,17E+15;7,33E+15;7,89E+15;8,09E+15;2,70E+15;8,84E+15;2,86E+15
1214;1,06936E+16;9,22E+15;1,02E+15;6,15E+15;5,78E+15;1,30E+16;4,47E+15;1,19E+16;5,52E+15
1215;3,63583E+16;5,83E+14;4,57E+16;8,23E+15;7,44E+15;7,87E+15;2,90E+15;8,69E+13;2,42E+15
1216;6,48104E+15;6,54E+15;6,85E+15;7,67E+14;6,54E+15;9,56E+15;3,30E+15;9,24E+14;2,90E+15
1217;4,97684E+15;7,10E+15;5,56E+16;7,70E+15;7,04E+15;8,57E+15;2,76E+16;9,19E+15;2,53E+16
1220;6,42825E+15;6,57E+15;7,30E+15;7,32E+15;6,55E+15;1,09E+16;3,29E+15;1,07E+16;3,56E+15
1221;1631975;1,74E+16;1,45E+15;2,65E+16;4,51E+15;1,73E+16;5,83E+15;1,55E+14;1,03E+16
1222;5,93875E+15;7,05E+15;6,38E+15;7,59E+15;6,68E+15;9,44E+15;3,28E+15;9,62E+15;3,20E+15
1223;-1,11986E+16;9,27E+15;1,43E+16;9,61E+15;1,00E+16;4,53E+15;1,46E+16;6,34E+15;-4,96E+15
